110	18
110	109
110	133
110	118
110	149
110	70
111	7
111	139
111	40
111	131
111	77
111	76
111	156
111	74
112	76
112	4
112	65
112	14
112	62
112	11
114	22
114	83
115	18
115	70
115	31
115	14
115	47
115	66
115	116
117	11
117	19
117	75
117	131
117	114
117	39
117	112
121	54
122	22
122	191
122	209
124	145
124	103
124	102
124	142
124	146
124	85
124	32
124	114
126	61
126	150
126	91
126	112
126	26
126	153
126	9
127	66
127	10
127	65
128	96
128	16
128	44
128	132
128	25
129	2
129	113
129	71
130	126
130	78
130	34
130	100
130	114
130	145
130	152
130	36
131	28
131	128
131	46
131	24
131	55
131	26
131	78
132	125
132	65
132	47
132	14
133	75
133	71
133	4
133	74
135	28
135	94
135	18
136	121
136	120
137	120
137	9
137	38
137	102
138	106
138	76
138	114
139	146
139	80
139	137
139	140
139	46
140	71
140	129
140	110
140	49
140	20
140	135
141	157
141	35
141	113
141	100
141	67
141	1
141	83
141	100
142	114
142	81
142	79
142	140
142	113
143	53
143	20
143	18
143	113
143	63
143	97
143	56
144	46
144	138
144	14
144	45
144	68
144	143
144	154
144	60
145	93
145	129
145	106
145	29
145	11
145	19
145	100
146	116
146	115
146	99
146	99
146	91
147	116
147	132
147	100
147	73
147	66
147	79
149	86
149	153
149	34
149	87
149	17
149	28
149	133
149	113
150	84
150	72
150	145
150	130
150	77
151	86
151	27
151	83
151	115
151	68
151	58
151	81
152	139
152	45
152	42
152	37
152	82
152	40
152	95
153	121
153	11
153	136
153	72
153	98
153	86
153	45
153	8
154	127
154	148
154	139
154	102
154	152
154	94
156	26
157	120
158	63
158	37
158	6
158	29
158	65
158	49
158	9
159	147
159	72
159	104
159	139
160	110
160	158
160	188
160	18
160	183
160	170
160	169
161	164
161	176
161	180
161	191
162	188
162	164
163	189
163	170
163	172
163	177
163	178
163	192
164	182
164	185
165	164
165	166
165	177
165	180
165	195
166	167
166	112
166	197
166	183
167	168
167	169
167	176
167	181
168	196
168	198
169	164
169	187
169	178
170	189
170	193
171	133
171	131
172	173
172	176
173	174
173	176
173	179
173	185
174	162
174	154
175	15
175	28
175	160
175	162
175	177
175	178
175	186
175	199
176	177
176	198
177	163
178	150
178	196
179	162
180	145
180	189
180	161
180	187
180	154
181	175
181	199
181	163
181	179
182	192
182	176
182	200
183	193
183	200
184	200
184	171
184	195
185	161
186	175
186	163
186	192
187	130
187	199
188	192
188	190
188	21
189	166
190	192
191	193
191	194
191	202
191	208
192	186
192	196
193	139
193	156
193	180
194	177
194	182
194	192
195	175
195	184
196	197
196	199
196	200
197	198
198	180
198	200
199	151
199	163
199	184
200	201
201	206
202	207
202	208
203	210
203	204
205	207
205	208
206	210
208	45
209	210	
