78	75
78	268
78	534
79	137
79	133
79	460
79	2
79	469
79	144
79	146
79	143
79	64
80	31
80	62
80	107
80	64
80	130
80	2
80	33
80	165
80	78
80	132
80	160
81	63
81	58
82	100
83	31
83	40
83	125
83	65
83	130
83	155
83	131
83	98
83	100
83	91
83	75
83	159
83	161
83	106
83	61
83	453
83	512
83	163
83	450
83	487
85	34
85	100
85	535
86	55
86	2
86	109
86	136
86	170
87	55
87	2
87	75
89	56
89	143
89	73
89	511
90	7
90	153
90	173
90	288
90	99
90	157
90	263
90	208
90	283
90	158
90	238
90	189
90	60
90	190
91	18
91	25
91	29
91	31
91	40
91	79
91	137
91	153
91	83
91	155
91	98
91	468
91	106
91	163
91	51
91	2
91	462
91	461
91	71
91	453
91	139
91	450
91	124
91	449
92	18
92	238
92	155
92	2
92	75
93	32
93	36
93	62
93	47
93	115
93	110
93	68
93	24
93	163
93	129
93	483
93	513
93	2
93	124
93	96
93	154
94	47
94	54
94	2
94	22
94	135
94	57
94	142
95	2
96	47
96	55
96	56
96	68
96	156
98	40
98	125
98	65
98	83
98	156
98	91
98	2
98	450
98	462
98	106
98	44
98	124
98	468
98	161
98	71
99	173
99	115
99	283
99	60
99	195
100	83
100	85
100	114
100	116
100	531
100	535
101	56
101	57
101	58
101	2
101	22
101	531
101	460
101	154
102	42
102	96
102	100
102	60
105	111
105	114
106	18
106	25
106	29
106	40
106	43
106	153
106	113
106	125
106	56
106	83
106	130
106	155
106	57
106	98
106	91
106	159
106	161
106	22
106	461
106	51
106	462
106	61
106	71
106	133
106	163
106	124
106	487
106	139
106	169
106	46
106	454
107	31
107	44
107	80
107	453
108	28
108	63
108	111
108	114
108	68
109	47
109	86
109	156
109	531
110	93
111	114
111	156
112	163
112	145
112	132
113	46
113	460
113	106
113	294
113	277
113	100
114	460
114	105
114	73
114	108
115	36
115	93
115	158
115	513
115	37
115	99
115	133
115	129
115	96
115	154
116	30
116	138
116	20
116	78
116	100
119	168
119	172
119	140
120	87
122	131
124	25
124	29
124	31
124	32
124	40
124	153
124	55
124	56
124	83
124	155
124	57
124	98
124	156
124	135
124	91
124	159
124	161
124	106
124	61
124	453
124	163
124	534
124	461
124	450
124	487
125	61
125	44
125	130
125	83
125	133
127	158
129	32
129	36
129	47
129	111
129	93
129	72
129	115
129	73
129	156
129	461
130	31
130	80
130	125
130	83
130	57
130	106
130	131
130	71
131	31
131	83
131	130
131	122
133	31
133	79
133	153
133	65
133	125
133	83
133	57
133	131
133	115
133	91
133	106
133	163
133	531
134	10
134	57
134	135
135	32
135	62
135	94
135	142
135	156
135	143
135	66
135	458
135	49
135	145
135	144
135	160
135	165
135	124
135	134
135	126
136	86
137	32
137	79
137	44
137	91
137	166
137	144
137	64
137	75
137	533
137	132
137	163
139	40
139	79
139	123
139	153
139	64
139	83
139	86
139	115
139	132
139	91
139	159
139	453
139	163
139	531
139	461
139	463
140	55
142	29
142	137
142	135
142	22
142	70
142	73
142	144
142	154
143	79
143	135
143	89
143	457
143	516
143	160
143	171
143	152
144	79
144	137
144	96
144	58
144	135
144	535
144	487
145	63
145	57
145	68
145	132
145	135
145	100
145	515
146	79
146	527
147	55
147	85
147	140
147	100
148	63
148	68
148	58
148	460
148	22
150	96
155	92
155	153
155	83
155	57
155	159
155	22
155	451
155	124
155	163
155	162
155	51
155	453
155	468
155	466
155	151
156	111
156	135
156	458
156	109
156	170
156	124
156	165
157	16
157	90
157	158
158	7
158	16
158	27
158	115
158	157
158	421
158	90
158	127
159	155
159	96
159	124
159	460
159	71
160	135
160	469
161	65
161	83
161	98
161	106
161	61
161	124
161	149
162	155
162	57
162	132
162	96
162	142
162	118
162	143
162	75
162	148
162	163
162	515
162	124
162	78
162	126
162	160
162	54
162	151
163	18
163	19
163	30
163	31
163	34
163	40
163	107
163	153
163	93
163	112
163	155
163	131
163	132
163	91
163	75
163	159
163	106
163	162
163	461
164	530
165	156
165	135
165	73
165	504
166	137
166	144
166	268
166	162
168	56
170	156
170	531
172	43
172	55
172	56
172	58
172	73
172	458
173	60
173	99
173	90
173	21
173	283
174	5
175	5
176	5
177	5
177	183
177	180
178	5
179	5
179	183
179	180
179	177
179	186
180	5
180	183
180	179
180	186
180	177
181	5
182	5
182	183
183	5
183	179
183	180
183	182
183	177
183	186
183	185
184	5
185	5
185	183
185	186
186	5
186	183
186	185
186	180
189	7
189	265
189	254
189	485
189	90
189	38
189	124
190	7
190	10
190	278
190	279
190	60
190	283
190	208
190	424
191	7
192	7
192	204
192	232
193	7
193	200
194	7
194	318
194	378
195	7
195	99
195	196
195	21
195	236
196	7
196	10
196	173
196	244
196	249
196	283
196	103
196	190
196	195
197	7
197	202
198	7
198	226
199	7
200	7
200	231
200	221
200	324
200	210
200	213
200	335
200	323
200	347
200	327
200	232
200	194
201	7
201	218
201	231
201	205
201	207
201	235
201	225
202	7
202	197
203	7
203	219
203	334
203	231
203	207
203	235
203	225
203	341
203	310
204	7
204	192
204	232
205	7
205	231
205	307
205	201
205	225
205	209
205	210
205	235
205	230
205	234
206	7
207	7
207	231
207	336
207	203
207	201
207	225
207	215
207	230
207	212
207	346
207	234
208	7
208	10
208	257
208	258
208	278
208	263
208	279
208	283
208	60
208	265
208	266
208	286
208	268
208	300
208	254
208	190
209	7
209	205
210	7
210	200
210	231
210	205
210	347
210	235
211	7
211	235
212	7
212	334
212	231
212	207
212	235
212	309
212	225
213	7
213	11
213	200
213	318
213	335
213	347
213	308
213	310
213	404
214	7
215	7
215	219
215	334
215	231
215	206
215	207
215	336
215	235
215	225
216	7
216	235
216	343
216	226
217	7
218	7
218	234
218	201
219	7
219	318
219	336
219	334
219	230
219	339
219	338
219	309
219	320
219	315
219	343
219	215
219	311
219	232
220	7
220	310
221	7
221	11
221	200
221	318
221	231
222	7
223	7
224	7
224	336
224	378
224	192
224	213
224	194
224	346
225	7
225	318
225	231
225	205
225	335
225	207
225	235
225	336
225	308
225	203
225	201
225	232
225	324
225	310
225	215
225	228
225	212
225	230
225	316
225	346
225	234
226	7
227	7
227	226
227	403
227	404
228	7
228	320
228	212
228	225
228	201
228	203
228	210
228	235
228	230
228	231
229	7
230	7
230	218
230	219
230	212
230	205
230	310
230	231
230	228
230	201
230	203
230	207
230	225
230	211
230	210
230	235
230	215
230	234
231	7
231	200
231	205
231	324
231	225
231	323
231	203
231	201
231	207
231	378
231	307
231	221
231	212
231	335
231	235
231	215
231	330
231	210
231	347
231	230
231	228
231	336
231	312
231	346
232	204
232	225
232	381
234	218
235	231
235	205
235	225
235	203
235	212
235	201
235	211
235	228
235	210
235	230
235	215
236	283
236	423
237	10
237	283
237	265
237	268
238	10
238	92
238	60
238	90
238	171
238	300
239	10
239	247
239	249
239	279
239	250
239	251
239	240
239	276
240	10
240	247
240	249
240	279
240	250
240	251
240	208
240	239
240	276
241	10
241	25
242	10
242	454
243	10
243	272
243	259
243	291
243	454
244	10
244	295
244	283
244	208
245	10
245	300
245	266
245	208
246	10
246	295
246	196
247	10
247	260
247	250
247	251
247	249
247	208
247	279
248	10
248	278
248	279
248	208
248	283
248	268
249	10
249	260
249	247
249	196
249	250
249	208
249	276
249	279
250	10
250	247
250	279
250	240
250	208
250	276
250	251
251	10
251	247
251	249
251	279
251	276
251	208
252	10
253	10
253	279
253	254
254	10
254	257
254	279
254	208
254	190
255	10
255	278
255	279
255	208
255	265
256	10
257	10
257	258
257	279
257	283
257	208
257	254
257	190
258	10
258	304
258	244
258	279
258	208
258	273
259	10
259	272
259	279
259	291
260	10
260	276
260	279
261	10
261	442
261	17
261	285
261	424
262	10
263	10
263	285
263	60
263	90
263	208
264	10
264	279
264	283
264	265
264	268
265	10
265	304
265	278
265	279
265	208
265	270
265	268
265	264
265	255
266	10
266	245
266	279
266	208
266	270
266	276
267	10
268	10
268	62
268	304
268	278
268	279
268	283
268	208
268	265
268	60
268	286
268	52
268	515
268	33
268	264
268	248
268	166
268	78
268	276
268	270
268	274
268	424
268	299
268	273
269	10
270	10
270	62
270	278
270	279
270	208
270	283
270	265
270	60
270	266
270	286
270	268
270	300
271	10
271	272
271	259
271	279
271	291
272	10
272	280
272	243
272	275
272	271
272	259
272	298
272	291
272	279
272	262
272	293
273	10
273	278
273	279
273	208
273	60
274	10
274	278
274	279
274	208
274	268
274	511
275	10
275	272
275	259
276	10
276	62
276	259
276	260
276	278
276	279
276	283
276	208
276	60
276	266
276	286
276	268
276	240
276	300
276	190
277	10
277	55
277	113
277	286
277	457
277	469
277	119
278	10
278	286
278	283
278	190
278	268
278	60
278	248
278	265
278	279
278	273
278	255
278	270
278	274
278	208
278	276
279	10
279	257
279	304
279	258
279	259
279	278
279	283
279	208
279	265
279	60
279	266
279	286
279	268
279	253
279	254
280	10
280	272
280	259
280	291
281	10
282	10
282	208
283	10
283	173
283	257
283	244
283	99
283	278
283	279
283	208
283	90
283	21
283	285
283	424
283	286
283	60
283	248
283	264
283	276
283	270
283	236
283	190
283	268
283	300
284	10
285	10
285	261
285	279
285	263
285	283
285	208
285	295
286	10
286	277
286	278
286	279
286	208
286	283
286	268
286	270
286	60
286	276
286	273
287	10
288	10
288	21
288	90
288	158
289	10
289	280
290	10
291	10
291	259
291	280
291	271
291	293
291	243
291	275
291	298
292	10
293	10
293	259
293	291
293	454
293	456
294	10
294	113
294	277
294	285
295	10
295	244
295	246
295	285
300	245
300	208
300	60
300	270
300	276
301	60
302	469
304	265
306	11
306	350
307	11
307	318
307	231
307	205
308	11
308	318
308	347
308	336
308	325
308	315
308	225
308	324
308	314
308	327
308	339
308	312
308	310
308	326
308	330
308	213
308	329
309	11
309	318
309	219
309	334
309	319
309	322
309	336
309	341
309	343
309	315
310	11
310	318
310	219
310	322
310	347
310	235
310	336
310	308
310	326
310	225
310	324
310	203
310	230
310	311
310	213
310	220
310	338
310	330
310	333
310	212
311	11
311	318
311	219
311	334
311	319
311	335
311	322
311	336
311	339
311	309
311	341
311	310
311	343
311	315
312	11
312	318
312	231
312	335
312	325
312	336
312	308
312	378
312	339
312	310
312	346
313	11
313	318
313	334
313	319
313	336
313	339
313	314
313	345
313	330
314	11
314	318
314	334
314	319
314	322
314	336
314	308
314	339
314	313
314	315
315	11
315	318
315	219
315	334
315	319
315	322
315	336
315	308
315	339
315	309
315	341
315	329
315	343
315	320
315	314
315	311
316	11
316	346
317	11
317	485
318	11
318	314
318	225
318	194
318	313
318	319
318	309
318	320
318	322
318	308
318	219
318	324
318	221
318	315
318	307
318	310
318	311
318	312
318	213
318	335
318	339
318	325
318	336
318	334
318	330
318	343
318	338
318	378
318	345
318	231
318	347
318	215
319	11
319	318
319	219
319	334
319	314
319	320
319	322
319	343
319	309
319	315
319	313
319	311
319	338
319	339
319	336
320	11
320	318
320	219
320	334
320	319
320	322
320	336
320	339
320	309
320	341
320	343
320	315
321	11
322	11
322	318
322	219
322	334
322	319
322	335
322	336
322	339
322	309
322	341
322	310
322	343
322	315
323	11
323	200
323	231
323	347
323	336
323	325
323	339
324	11
324	200
324	318
324	231
324	335
324	347
324	336
324	325
324	308
324	326
324	225
324	310
325	11
325	318
325	335
325	347
325	324
325	323
325	308
325	327
325	326
325	330
325	312
325	224
326	11
326	347
326	325
326	308
326	310
326	324
326	330
326	225
327	11
327	335
327	347
327	325
327	308
327	346
328	11
328	322
328	336
328	309
329	11
329	308
329	392
329	315
330	11
330	318
330	231
330	335
330	322
330	347
330	325
330	336
330	308
330	326
330	339
330	310
330	346
330	313
331	11
332	11
333	11
334	11
334	318
334	219
334	319
334	322
334	336
334	339
334	309
334	341
334	343
334	313
334	315
335	11
335	200
335	318
335	231
335	322
335	336
335	324
335	347
335	327
335	345
335	330
335	325
335	213
335	311
335	312
335	310
336	11
336	318
336	219
336	319
336	334
336	231
336	335
336	322
336	347
336	207
336	314
336	225
336	320
336	313
336	310
336	308
336	309
336	324
336	323
336	315
336	328
336	215
336	312
336	311
336	330
336	343
336	345
336	339
336	338
337	11
338	11
338	318
338	219
338	319
338	334
338	322
338	336
338	339
338	310
338	343
339	11
339	318
339	219
339	319
339	334
339	322
339	308
339	336
339	313
339	314
339	320
339	323
339	315
339	345
339	338
339	330
339	311
339	312
339	341
339	343
339	310
341	219
341	322
341	336
341	339
341	309
341	343
341	315
343	318
343	219
343	319
343	334
343	322
343	336
343	309
343	226
343	381
343	315
345	335
345	336
345	339
345	309
345	341
345	343
345	313
347	231
347	335
347	310
347	324
347	323
347	325
347	336
347	210
347	327
347	326
347	330
347	213
347	312
349	366
350	9
350	306
350	12
350	14
352	358
353	12
353	366
353	349
355	358
356	358
356	12
356	367
357	362
358	356
358	359
358	12
358	355
358	352
359	358
360	354
361	362
361	351
362	357
362	361
362	391
362	351
362	12
365	366
366	353
366	349
366	12
366	365
367	368
368	367
368	12
378	231
378	194
381	343
381	383
391	13
391	362
391	408
392	13
392	329
392	401
392	411
392	398
393	13
393	405
394	13
394	357
394	408
395	13
395	335
396	13
396	409
397	13
397	412
398	13
398	392
398	411
398	401
399	13
400	13
400	407
400	405
400	393
401	13
401	392
401	398
401	411
402	13
403	13
403	404
404	13
404	403
404	227
404	213
405	13
405	407
405	393
405	400
405	406
406	13
407	13
407	400
407	405
408	13
408	394
408	424
408	391
408	226
408	227
409	13
409	396
410	13
411	13
411	392
411	401
412	13
412	397
421	16
421	158
422	16
424	283
424	408
436	17
436	438
438	437
438	441
440	441
441	17
441	438
441	440
442	261
442	17
442	443
443	442
448	18
449	18
449	111
449	142
449	159
449	466
450	18
450	25
450	31
450	40
450	107
450	153
450	65
450	83
450	86
450	98
450	91
450	159
450	106
450	61
450	453
450	468
450	457
450	461
450	124
450	462
450	44
450	51
451	18
451	29
451	40
451	47
451	111
451	153
451	83
451	155
451	142
451	73
451	106
451	463
451	466
452	18
452	111
452	142
452	458
452	466
453	18
453	107
453	153
453	83
453	98
453	91
453	51
453	468
453	124
453	462
453	450
453	108
454	18
454	40
454	138
454	242
454	459
454	455
454	467
454	293
454	456
455	18
455	40
455	454
455	456
456	18
456	40
456	138
456	454
456	455
456	459
456	467
456	293
457	18
457	29
457	43
457	56
457	277
457	143
457	469
457	450
457	462
457	46
458	18
458	73
458	135
458	156
458	483
458	49
458	23
458	466
458	54
459	18
459	40
459	138
459	242
459	454
459	456
460	18
460	25
460	27
460	62
460	79
460	113
460	114
460	101
460	159
460	148
460	163
460	301
461	18
461	29
461	40
461	155
461	57
461	73
461	91
461	106
461	163
461	22
461	129
461	124
461	51
461	54
462	18
462	29
462	40
462	43
462	153
462	56
462	57
462	98
462	91
462	159
462	106
462	453
462	163
462	469
462	457
462	450
463	18
466	452
467	40
467	43
467	454
467	456
468	25
468	98
468	91
468	453
468	163
468	450
469	62
469	79
469	64
469	113
469	56
469	132
469	156
469	277
469	89
469	75
469	148
469	294
469	46
469	160
469	457
469	24
470	19
471	19
481	19
482	19
483	19
483	93
483	155
483	73
483	135
483	458
483	164
483	504
483	54
484	19
484	148
485	19
485	189
485	317
485	76
486	19
486	42
487	19
487	83
487	61
488	19
489	19
490	19
490	25
490	450
496	19
497	19
498	19
499	19
500	19
501	19
502	19
503	19
504	19
504	34
504	168
504	73
504	165
505	19
506	19
506	160
511	19
511	56
511	277
511	89
511	274
512	19
512	83
512	274
513	19
513	93
513	115
513	99
513	100
514	19
514	68
514	114
514	144
514	534
515	19
515	268
515	162
516	19
516	143
516	526
517	19
518	19
519	19
519	79
519	55
519	114
519	87
520	19
521	19
526	19
526	516
527	19
527	146
528	19
528	123
529	19
530	19
530	164
531	19
531	57
531	100
531	101
531	535
532	19
533	19
533	137
534	19
534	114
534	514
534	124
534	78
535	19
535	42
535	85
535	144
535	531
536	19
537	19
537	518
537	498
